"day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
7,2014,6,8,"2014-06-08",0.73053152039555,0.00621589750764495,0.0026856362849438,0.979591836734694,0.21978021978022,0.19047619047619,0,0.719512195121951,0.772,0,0,516
5,2017,8,11,"2017-08-11",0.763906056860321,0.00724521815601703,0.00359564527405697,0.928571428571429,0.274725274725275,0.19047619047619,0,0.719512195121951,0.828,0,1,655
2,2020,9,8,"2020-09-08",0.742892459826947,0.00703535666460136,0.00351796157986439,0.510204081632653,0.186813186813187,0.19047619047619,0,0.719512195121951,0.789333333333333,0,1,337
4,2014,7,17,"2014-07-17",0.798516687268232,0.00703535666460136,0.00269673395554273,0.76530612244898,0.203296703296703,0.19047619047619,0,0.719512195121951,0.909333333333333,0.0001000100010001,1,587
3,2020,9,9,"2020-09-09",0.784919653893696,0.00739511922131393,0.00399516141561886,0.418367346938775,0.186813186813187,0.19047619047619,0,0.719512195121951,0.798666666666667,0,1,292
7,2014,8,10,"2014-08-10",0.782447466007416,0.00680550836447944,0.00335149652088027,0.979591836734694,0.208791208791209,0.19047619047619,0,0.768292682926829,0.798666666666667,0.0001000100010001,0,512
6,2014,2,1,"2014-02-01",0.368355995055624,0.00317790258429437,0.00397296607442097,1,0.21978021978022,0.19047619047619,0,0.280487804878049,0.438666666666667,0,0,507
7,2016,3,6,"2016-03-06",0.338689740420272,0.00253832470569424,0.00391747772142627,1,0.126373626373626,0.19047619047619,0,0.280487804878049,0.333333333333333,0,0,500
7,2013,4,28,"2013-04-28",0.521631644004944,0.00451701876761338,0.00422821249819662,0.979591836734694,0.17032967032967,0.19047619047619,0,0.475609756097561,0.52,0,0,440
1,2020,10,19,"2020-10-19",0.61557478368356,0.00555633282033858,0.00433918920418603,1,0.230769230769231,0.19047619047619,0,0.548780487804878,0.666666666666667,0,0,276
1,2014,9,15,"2014-09-15",0.639060568603214,0.00542641856374793,0.00366223129765062,1,0.153846153846154,0.19047619047619,0,0.585365853658537,0.652,0,0,610
5,2016,10,7,"2016-10-07",0.61557478368356,0.00563628005516359,0.00402845442741568,0.683673469387755,0.104395604395604,0.19047619047619,0,0.634146341463415,0.614666666666667,0,1,754
7,2012,7,22,"2012-07-22",0.824474660074166,0.0066056402774169,0.00347357089746862,1,0.0659340659340659,0.19047619047619,0,0.780487804878049,0.746666666666667,0,0,498
3,2012,8,8,"2012-08-08",0.889987639060569,0.00737513241260768,0.00285210134392791,0.877551020408163,0.0164835164835165,0.19047619047619,0,0.829268292682927,0.88,0,0,528
5,2012,9,7,"2012-09-07",0.880098887515451,0.00744508624307957,0.00257465957895438,0.86734693877551,0.104395604395604,0.19047619047619,0,0.829268292682927,0.885333333333333,0,0,680
7,2012,7,8,"2012-07-08",0.924598269468479,0.00721523794295765,0.00234160849637661,0.846938775510204,0.126373626373626,0.19047619047619,0.269035532994924,0.878048780487805,0.96,0.0059005900590059,0,464
1,2018,9,17,"2018-09-17",0.739184177997528,0.00692542921671697,0.00350686390926545,0.785714285714286,0.230769230769231,0.19047619047619,0,0.695121951219512,0.772,0,1,673
6,2013,4,27,"2013-04-27",0.504326328800989,0.00413726940219455,0.00445016591017544,0.857142857142857,0.17032967032967,0.19047619047619,0,0.462195121951219,0.494666666666667,0,1,517
2,2018,7,31,"2018-07-31",0.779975278121137,0.00724521815601703,0.00348466856806756,0.836734693877551,0.225274725274725,0.19047619047619,0,0.757317073170732,0.88,0,1,709
3,2012,8,22,"2012-08-22",0.840543881334981,0.00669558091659505,0.00339588720327604,0.979591836734694,0.0494505494505494,0.19047619047619,0,0.757317073170732,0.84,0,0,504
5,2019,6,28,"2019-06-28",0.754017305315204,0.00695540942977635,0.00346247322686969,0.622448979591837,0.197802197802198,0.19047619047619,0,0.757317073170732,0.786666666666667,0,1,753
1,2015,7,13,"2015-07-13",0.804697156983931,0.00715527751683889,0.00275222230853743,0.826530612244898,0.247252747252747,0.19047619047619,0,0.757317073170732,0.906666666666667,0,0,668
1,2017,8,14,"2017-08-14",0.765142150803461,0.00718525772989827,0.00304076174410991,0.602040816326531,0.192307692307692,0.19047619047619,0,0.757317073170732,0.84,0,1,602
1,2018,7,30,"2018-07-30",0.809641532756489,0.00733515879519517,0.00348466856806756,0.989795918367347,0.274725274725275,0.19047619047619,0,0.757317073170732,0.892,0,0,580
1,2013,7,22,"2013-07-22",0.772558714462299,0.00725521156037016,0.00289649202632368,0.551020408163265,0.236263736263736,0.19047619047619,0,0.732926829268293,0.88,0.0017001700170017,1,591
4,2017,7,6,"2017-07-06",0.69097651421508,0.00665560729918254,0.00364003595645274,0.989795918367347,0.28021978021978,0.19047619047619,0,0.732926829268293,0.734666666666667,0,0,611
5,2014,7,11,"2014-07-11",0.782447466007416,0.00690544240801071,0.00365113362705168,0.642857142857143,0.192307692307692,0.19047619047619,0,0.732926829268293,0.88,0.0003000300030003,1,642
2,2014,8,19,"2014-08-19",0.718170580964153,0.00635580516858873,0.00261905026135015,0.877551020408163,0.181318681318681,0.19047619047619,0,0.681707317073171,0.746666666666667,0.0001000100010001,1,516
2,2013,5,7,"2013-05-07",0.600741656365884,0.00565626686386985,0.00365113362705168,0.428571428571429,0.203296703296703,0.19047619047619,0,0.596341463414634,0.64,0,1,592
4,2015,6,18,"2015-06-18",0.658838071693449,0.00543641196810105,0.0033625941914792,1,0.17032967032967,0.19047619047619,0,0.596341463414634,0.678666666666667,0,0,615
6,2013,8,17,"2013-08-17",0.760197775030902,0.00664561389482941,0.00386198936843156,1,0.131868131868132,0.19047619047619,0,0.70609756097561,0.772,0,0,504
7,2013,8,18,"2013-08-18",0.72929542645241,0.00650570623388563,0.00386198936843156,0.836734693877551,0.137362637362637,0.19047619047619,0,0.70609756097561,0.772,0.0001000100010001,1,442
5,2019,7,5,"2019-07-05",0.745364647713226,0.00713529070813263,0.00359564527405697,0.459183673469388,0.17032967032967,0.19047619047619,0,0.70609756097561,0.813333333333333,0,1,542
6,2017,9,16,"2017-09-16",0.754017305315204,0.00721523794295765,0.00352905925046332,0.448979591836735,0.10989010989011,0.19047619047619,0,0.70609756097561,0.84,0,1,623
7,2018,9,16,"2018-09-16",0.718170580964153,0.00661563368177003,0.00378430567423898,0.673469387755102,0.159340659340659,0.19047619047619,0,0.70609756097561,0.746666666666667,0,1,597
1,2020,6,22,"2020-06-22",0.776266996291718,0.00700537645154198,0.00285210134392791,0.969387755102041,0.17032967032967,0.19047619047619,0,0.70609756097561,0.854666666666667,0,0,295
4,2018,5,17,"2018-05-17",0.597033374536465,0.00607598984670118,0.00307405475590674,0.520408163265306,0.153846153846154,0.19047619047619,0,0.537804878048781,0.693333333333333,0.0032003200320032,1,732
2,2016,11,1,"2016-11-01",0.49938195302843,0.0043771111066696,0.00425040783939451,1,0.197802197802198,0.19047619047619,0,0.428048780487805,0.48,0.0001000100010001,0,732
3,2020,1,22,"2020-01-22",0.263288009888752,0.00209861491415666,0.00452784960436804,1,0.186813186813187,0.211904761904762,0,0.195121951219512,0.254666666666667,0,0,489
4,2016,1,28,"2016-01-28",0.360939431396786,0.00310794875382248,0.00300746873231309,1,0.192307692307692,0.211904761904762,0,0.341463414634146,0.333333333333333,0.0009000900090009,0,681
2,2020,2,25,"2020-02-25",0.472187886279357,0.00484680111126656,0.00282990600273003,0.551020408163265,0.252747252747253,0.211904761904762,0,0.390243902439024,0.412,0.0005000500050005,1,527
5,2012,11,23,"2012-11-23",0.525339925834363,0.00474686706773529,0.00305185941470885,0.887755102040816,0.142857142857143,0.211904761904762,0,0.439024390243902,0.549333333333333,0,1,481
1,2018,11,19,"2018-11-19",0.505562422744129,0.00476685387644155,0.00355125459166121,1,0.230769230769231,0.211904761904762,0,0.439024390243902,0.532,0,0,697
2,2019,6,18,"2019-06-18",0.674907292954265,0.00654567985129814,0.00289649202632368,0.561224489795918,0.241758241758242,0.211904761904762,0,0.560975609756098,0.772,0.0002000200020002,1,721
3,2013,9,25,"2013-09-25",0.611866501854141,0.00519657026362601,0.00258575724955331,1,0.203296703296703,0.211904761904762,0,0.560975609756098,0.614666666666667,0,0,539
3,2013,6,5,"2013-06-05",0.65265760197775,0.00522655047668539,0.0034957662386665,0.979591836734694,0.269230769230769,0.211904761904762,0,0.609756097560976,0.678666666666667,0,0,599
4,2016,5,12,"2016-05-12",0.610630407911001,0.00521655707233226,0.0034402778856718,0.938775510204082,0.197802197802198,0.211904761904762,0,0.609756097560976,0.588,0,0,744
1,2013,6,10,"2013-06-10",0.697156983930779,0.00627585793376372,0.00358454760345803,0.928571428571429,0.285714285714286,0.211904761904762,0,0.658536585365854,0.734666666666667,0,0,624
7,2018,9,30,"2018-09-30",0.682323856613103,0.00601602942058242,0.0040617474392125,0.969387755102041,0.214285714285714,0.211904761904762,0,0.658536585365854,0.708,0,1,510
2,2019,9,10,"2019-09-10",0.704573547589617,0.00641576559470749,0.00425040783939451,1,0.296703296703297,0.211904761904762,0,0.658536585365854,0.786666666666667,0,0,605
7,2014,6,29,"2014-06-29",0.728059332509271,0.00645573921212,0.00388418470962945,0.948979591836735,0.230769230769231,0.211904761904762,0,0.658536585365854,0.772,0.0001000100010001,0,537
5,2019,6,7,"2019-06-07",0.667490729295426,0.0061959106989387,0.00261905026135015,0.979591836734694,0.21978021978022,0.211904761904762,0,0.658536585365854,0.708,0.0022002200220022,0,734
1,2019,9,9,"2019-09-09",0.718170580964153,0.00650570623388563,0.00379540334483792,0.979591836734694,0.203296703296703,0.211904761904762,0,0.658536585365854,0.786666666666667,0,0,603
2,2014,8,26,"2014-08-26",0.707045735475896,0.00626586452941059,0.00356235226226015,1,0.148351648351648,0.211904761904762,0,0.658536585365854,0.734666666666667,0,0,608
4,2012,8,23,"2012-08-23",0.851668726823239,0.00683548857753882,0.00348466856806756,0.887755102040816,0.0659340659340659,0.211904761904762,0,0.804878048780488,0.861333333333333,0,0,574
3,2013,7,17,"2013-07-17",0.829419035846724,0.00724521815601703,0.00352905925046332,0.989795918367347,0.263736263736264,0.211904761904762,0,0.804878048780488,0.918666666666667,0,0,609
6,2020,9,26,"2020-09-26",0.714462299134734,0.00675554134271381,0.0034957662386665,0.438775510204082,0.225274725274725,0.211904761904762,0,0.670731707317073,0.813333333333333,0,1,330
5,2014,7,25,"2014-07-25",0.761433868974042,0.00674554793836068,0.00270783162614167,1,0.28021978021978,0.211904761904762,0,0.719512195121951,0.84,0,0,653
4,2016,9,1,"2016-09-01",0.812113720642769,0.00736513900825455,0.00246368287296497,0.969387755102041,0.32967032967033,0.211904761904762,0,0.719512195121951,0.918666666666667,0,0,675
5,2018,7,20,"2018-07-20",0.723114956736712,0.00633581835988248,0.00361784061525486,1,0.137362637362637,0.211904761904762,0,0.719512195121951,0.746666666666667,0,0,700
1,2015,8,24,"2015-08-24",0.814585908529048,0.00758499390402334,0.00267453861434485,0.36734693877551,0.252747252747253,0.211904761904762,0,0.768292682926829,0.933333333333333,0,1,575
1,2014,8,11,"2014-08-11",0.747836835599506,0.00658565346871065,0.00356235226226015,0.775510204081633,0.153846153846154,0.211904761904762,0,0.768292682926829,0.786666666666667,0.0001000100010001,1,604
5,2015,8,14,"2015-08-14",0.798516687268232,0.00701536985589511,0.00347357089746862,0.857142857142857,0.21978021978022,0.211904761904762,0,0.768292682926829,0.854666666666667,0,0,729
4,2016,7,7,"2016-07-07",0.777503090234858,0.00733515879519517,0.00237490150817343,0.397959183673469,0.28021978021978,0.211904761904762,0,0.768292682926829,0.88,0,1,603
3,2015,8,19,"2015-08-19",0.841779975278121,0.00767493454320149,0.00331820350908344,0.622448979591837,0.252747252747253,0.211904761904762,0,0.768292682926829,0.948,0,1,594
1,2012,8,27,"2012-08-27",0.817058096415328,0.00729518517778266,0.00340698487387498,0.857142857142857,0.104395604395604,0.211904761904762,0.306260575296108,0.768292682926829,0.765333333333333,0.0001000100010001,1,548
6,2019,2,23,"2019-02-23",0.358467243510507,0.00343773109747567,0.00457224028676381,1,0.225274725274725,0.211904761904762,0,0.304878048780488,0.426666666666667,0,0,439
2,2018,12,11,"2018-12-11",0.323856613102596,0.00295804768852557,0.00338478953267709,1,0.203296703296703,0.211904761904762,0,0.304878048780488,0.36,0,0,707
3,2019,5,1,"2019-05-01",0.508034610630408,0.00458697259808526,0.00455004494556593,1,0.214285714285714,0.211904761904762,0,0.451219512195122,0.558666666666667,0,0,599
2,2017,5,9,"2017-05-09",0.525339925834363,0.00415725621090081,0.00286319901452685,1,0.296703296703297,0.211904761904762,0,0.451219512195122,0.558666666666667,0,0,651
2,2015,10,27,"2015-10-27",0.505562422744129,0.00428717046749146,0.00500504944012251,1,0.28021978021978,0.211904761904762,0,0.475609756097561,0.506666666666667,0,0,631
3,2013,11,6,"2013-11-06",0.503090234857849,0.00480682749385406,0.0045944356279617,1,0.159340659340659,0.211904761904762,0,0.475609756097561,0.506666666666667,0,0,635
1,2013,4,29,"2013-04-29",0.542645241038319,0.00445705834149461,0.00405064976861357,0.989795918367347,0.192307692307692,0.211904761904762,0,0.5,0.558666666666667,0,0,598
7,2014,5,25,"2014-05-25",0.592088998763906,0.00510662962444786,0.00324051981489086,1,0.252747252747253,0.211904761904762,0,0.5,0.666666666666667,0,0,472
3,2016,11,9,"2016-11-09",0.566131025957973,0.00527651749845102,0.00231941315517873,0.877551020408163,0.208791208791209,0.211904761904762,0,0.524390243902439,0.546666666666667,0,1,541
1,2013,5,6,"2013-05-06",0.536464771322621,0.00500669558091659,0.00391747772142627,0.5,0.258241758241758,0.211904761904762,0,0.524390243902439,0.614666666666667,0,1,561
4,2012,10,25,"2012-10-25",0.645241038318912,0.00579617452481362,0.00387308703903051,1,0.120879120879121,0.211904761904762,0,0.524390243902439,0.6,0,0,511
3,2016,10,12,"2016-10-12",0.580964153275649,0.00533647792456978,0.00436138454538392,1,0.241758241758242,0.211904761904762,0,0.548780487804878,0.588,0,0,498
4,2016,10,6,"2016-10-06",0.636588380716934,0.00575620090740112,0.0040617474392125,1,0.274725274725275,0.211904761904762,0,0.585365853658537,0.678666666666667,0,0,764
4,2019,4,25,"2019-04-25",0.517923362175525,0.00475686047208842,0.00269673395554273,0.989795918367347,0.263736263736264,0.211904761904762,0,0.585365853658537,0.558666666666667,0.0002000200020002,0,518
2,2019,8,27,"2019-08-27",0.674907292954265,0.00611596346411369,0.00337369186207815,1,0.214285714285714,0.211904761904762,0,0.634146341463415,0.693333333333333,0,0,529
7,2018,6,17,"2018-06-17",0.752781211372064,0.00632582495552935,0.00318503146189615,1,0.285714285714286,0.211904761904762,0,0.780487804878049,0.746666666666667,0,0,627
2,2015,7,21,"2015-07-21",0.825710754017305,0.00763496092578898,0.00163135757804437,0.346938775510204,0.252747252747253,0.211904761904762,0,0.780487804878049,0.933333333333333,0,1,606
6,2015,8,22,"2015-08-22",0.841779975278121,0.00777486858673276,0.00312954310890145,0.469387755102041,0.285714285714286,0.211904761904762,0,0.780487804878049,0.96,0,1,581
6,2018,6,30,"2018-06-30",0.80716934487021,0.00720524453860452,0.00297417572051626,1,0.28021978021978,0.211904761904762,0,0.780487804878049,0.854666666666667,0,0,651
4,2017,8,3,"2017-08-03",0.762669962917182,0.00726520496472328,0.00350686390926545,0.908163265306122,0.274725274725275,0.211904761904762,0,0.695121951219512,0.84,0,1,713
1,2018,7,16,"2018-07-16",0.777503090234858,0.0074550796474327,0.00295198037931838,0.244897959183673,0.214285714285714,0.211904761904762,0,0.695121951219512,0.84,0,1,719
4,2017,8,10,"2017-08-10",0.766378244746601,0.00726520496472328,0.00390638005082734,0.877551020408163,0.285714285714286,0.211904761904762,0,0.695121951219512,0.813333333333333,0,1,650
7,2018,9,2,"2018-09-02",0.756489493201483,0.00706533687766074,0.00398406374501993,1,0.230769230769231,0.211904761904762,0,0.74390243902439,0.772,0,0,528
4,2017,8,17,"2017-08-17",0.76885043263288,0.00674554793836068,0.0030629570853078,0.908163265306122,0.241758241758242,0.211904761904762,0,0.74390243902439,0.854666666666667,0,0,639
6,2019,8,31,"2019-08-31",0.797280593325093,0.00667559410788879,0.00351796157986439,0.908163265306122,0.247252747252747,0.211904761904762,0,0.74390243902439,0.798666666666667,0,1,502
4,2015,8,13,"2015-08-13",0.80716934487021,0.00724521815601703,0.00285210134392791,0.836734693877551,0.241758241758242,0.211904761904762,0,0.74390243902439,0.866666666666667,0,1,714
2,2017,8,15,"2017-08-15",0.766378244746601,0.0073451521995483,0.00284100367332897,0.418367346938775,0.175824175824176,0.211904761904762,0,0.74390243902439,0.84,0,1,577
2,2019,7,16,"2019-07-16",0.797280593325093,0.00725521156037016,0.00317393379129721,0.86734693877551,0.247252747252747,0.211904761904762,0,0.74390243902439,0.828,0,1,658
1,2012,7,30,"2012-07-30",0.831891223733004,0.00717526432554514,0.00328491049728662,1,0.0769230769230769,0.211904761904762,0,0.74390243902439,0.892,0.0001000100010001,0,530
1,2016,1,25,"2016-01-25",0.342398022249691,0.00278815981452241,0.00359564527405697,1,0.313186813186813,0.211904761904762,0,0.242682926829268,0.426666666666667,0.0002000200020002,0,658
3,2016,2,10,"2016-02-10",0.342398022249691,0.00346771131053505,0.00146489251906025,0.908163265306122,0.186813186813187,0.211904761904762,0,0.242682926829268,0.4,0,0,537
5,2020,1,31,"2020-01-31",0.296662546353523,0.00289808726240681,0.00426150550999346,1,0.137362637362637,0.211904761904762,0,0.267073170731707,0.28,0,0,518
6,2019,12,21,"2019-12-21",0.339925834363412,0.00322786960606,0.00511602614611192,1,0.241758241758242,0.211904761904762,0,0.267073170731707,0.292,0,0,520
5,2017,4,14,"2017-04-14",0.515451174289246,0.00407730897607579,0.00430589619238921,1,0.230769230769231,0.211904761904762,0,0.486585365853659,0.532,0,0,515
2,2014,4,22,"2014-04-22",0.54017305315204,0.00498670877221034,0.00207526440200202,1,0.263736263736264,0.211904761904762,0,0.486585365853659,0.48,0,0,459
1,2020,8,24,"2020-08-24",0.814585908529048,0.00766494113884836,0.00300746873231309,0.214285714285714,0.28021978021978,0.211904761904762,0,0.757317073170732,0.906666666666667,0,1,320
6,2015,7,25,"2015-07-25",0.775030902348579,0.00668558751224192,0.00288539435572473,0.969387755102041,0.197802197802198,0.211904761904762,0,0.757317073170732,0.828,0,0,451
2,2016,8,9,"2016-08-09",0.812113720642769,0.00713529070813263,0.00360674294465592,1,0.318681318681319,0.211904761904762,0.456852791878173,0.757317073170732,0.854666666666667,0,0,650
3,2019,7,3,"2019-07-03",0.796044499381953,0.00717526432554514,0.00231941315517873,0.918367346938775,0.230769230769231,0.211904761904762,0,0.757317073170732,0.813333333333333,0,0,654
4,2019,7,4,"2019-07-04",0.751545117428924,0.00703535666460136,0.00320722680309403,0.622448979591837,0.159340659340659,0.211904761904762,0,0.757317073170732,0.813333333333333,0,1,394
7,2019,6,9,"2019-06-09",0.641532756489493,0.00503667579397598,0.00418382181580087,1,0.247252747252747,0.211904761904762,0,0.623170731707317,0.626666666666667,0,0,526
2,2018,5,22,"2018-05-22",0.603213844252163,0.00561629324645734,0.00356235226226015,1,0.340659340659341,0.211904761904762,0,0.623170731707317,0.666666666666667,0,0,689
2,2017,7,18,"2017-07-18",0.786155747836836,0.0074550796474327,0.00339588720327604,0.387755102040816,0.258241758241758,0.211904761904762,0,0.732926829268293,0.854666666666667,0,1,706
6,2014,8,9,"2014-08-09",0.798516687268232,0.00679551496012632,0.00312954310890145,0.989795918367347,0.307692307692308,0.211904761904762,0,0.732926829268293,0.828,0,0,538
3,2013,7,31,"2013-07-31",0.800988875154512,0.00692542921671697,0.0033625941914792,1,0.324175824175824,0.211904761904762,0,0.732926829268293,0.892,0,0,553
5,2019,7,26,"2019-07-26",0.757725587144623,0.00655567325565127,0.00388418470962945,0.938775510204082,0.142857142857143,0.211904761904762,0,0.732926829268293,0.813333333333333,0,1,650
3,2014,8,6,"2014-08-06",0.794808405438813,0.0072352247516639,0.00234160849637661,0.428571428571429,0.192307692307692,0.211904761904762,0,0.732926829268293,0.906666666666667,0.0001000100010001,1,562
5,2013,9,20,"2013-09-20",0.702101359703337,0.00651569963823876,0.00326271515608873,0.948979591836735,0.296703296703297,0.211904761904762,0,0.647560975609756,0.741333333333333,0.0001000100010001,0,631
1,2020,11,9,"2020-11-09",0.605686032138443,0.00576619431175424,0.00417272414520191,0.653061224489796,0.241758241758242,0.211904761904762,0,0.647560975609756,0.64,0,1,318
7,2016,6,26,"2016-06-26",0.679851668726823,0.00560629984210421,0.00380650101543685,1,0.269230769230769,0.211904761904762,0,0.647560975609756,0.693333333333333,0,0,582
5,2013,10,4,"2013-10-04",0.704573547589617,0.00641576559470749,0.00318503146189615,0.928571428571429,0.241758241758242,0.211904761904762,0,0.647560975609756,0.741333333333333,0.0001000100010001,1,658
5,2018,8,17,"2018-08-17",0.854140914709518,0.00787480263026403,0.00321832447369297,0.622448979591837,0.236263736263736,0.211904761904762,0,0.842682926829268,0.906666666666667,0,1,703
7,2015,3,1,"2015-03-01",0.213844252163164,0.00208862150980353,0.00538237024048652,0.908163265306122,0.236263736263736,0.211904761904762,0,0.157317073170732,0.16,0,0,693
1,2016,9,26,"2016-09-26",0.610630407911001,0.00477684728079468,0.00361784061525486,1,0.247252747252747,0.211904761904762,0,0.571951219512195,0.614666666666667,0,0,623
5,2018,6,1,"2018-06-01",0.65265760197775,0.00650570623388563,0.00261905026135015,0.469387755102041,0.296703296703297,0.211904761904762,0,0.571951219512195,0.708,0.0013001300130013,1,751
4,2019,6,27,"2019-06-27",0.687268232385661,0.00667559410788879,0.00335149652088027,0.551020408163265,0.186813186813187,0.211904761904762,0,0.681707317073171,0.786666666666667,0.0013001300130013,1,734
6,2017,8,26,"2017-08-26",0.720642768850433,0.0063458117642356,0.00377320800364004,0.989795918367347,0.159340659340659,0.211904761904762,0,0.681707317073171,0.746666666666667,0,0,570
1,2017,7,31,"2017-07-31",0.718170580964153,0.00639577878600124,0.00319612913249508,1,0.186813186813187,0.211904761904762,0,0.681707317073171,0.693333333333333,0,0,656
2,2013,8,6,"2013-08-06",0.746600741656366,0.00611596346411369,0.00334039885028133,1,0.247252747252747,0.211904761904762,0,0.681707317073171,0.772,0,0,543
